Musteri_ID,Musteri_Yas,Musteri_Cins,Ayliq_Emekhaqqi,Bankla_Emekdasliq_Muddeti_Ay,Risk_Seqmenti,Aktiv_Kartlarin_Sayi,Kredit_Karti_Limiti,Kredit_Karti_Borcu,Istehlak_Krediti_Statusu,Ayliq_Kredit_Odenisi,Depozit_Portfeli_Hecmi,Son_3_Ayda_Mobil_Tetbiqe_Giris_Sayi,Son_1_Ayda_Filiala_Muraciet_Sayi,Qebz_ID,Tranzaksiya_Tarixi_Saati,Umumi_Mebleg,Odenis_Novu_Detalli,Satici_Adi,MCC_Kateqoriya,Umumi_EDV_Meblegi,Qaytarilan_EDV_Meblegi,EDV_Muraciet_Statusu,EDV_Imtina_Sebebi
10015,76,Kişi,409.0,300,Aşağı,1,0.0,0.0,Yoxdur,0.0,1645.02,23,1,2757053077395,2025-09-15 16:31:58.531140,14.46,Nağdsız_Bankın_Kartı,Neptun,Supermarket,2.21,0.33,Təsdiqləndi,
10007,72,Kişi,738.0,131,Aşağı,4,0.0,0.0,Yoxdur,0.0,4171.43,8,0,5057040053519,2025-07-21 10:48:24.494716,10.81,Nağdsız_Bankın_Kartı,,Supermarket,1.65,0.25,Təsdiqləndi,
10077,33,Kişi,2453.0,158,Aşağı,2,3679.5,2916.39,Yoxdur,0.0,7735.43,66,0,5766087203770,2025-09-25 22:38:35.781287,34.39,Nağdsız_Bankın_Kartı,KFC,Restoran/Kafe,5.25,0.79,Təsdiqləndi,
10052,46,Kişi,2511.0,129,Aşağı,3,7533.0,2393.24,Yoxdur,0.0,18233.19,45,0,2545511427874,2025-07-10 04:14:09.019877,192.16,Nağd,Socar,YDM,29.31,2.93,Təsdiqləndi,
10045,67,Qadın,314.0,300,Aşağı,3,0.0,0.0,Yoxdur,0.0,949.59,19,0,9559629544931,2025-06-13 01:07:31.594085,25.57,Nağdsız_Bankın_Kartı,Favorit,Supermarket,3.9,0.58,Təsdiqləndi,
10013,38,Kişi,3018.0,188,Aşağı,1,9054.0,0.0,Yoxdur,0.0,18187.02,59,0,2440746906467,2025-06-20 06:40:53.811844,74.7,Nağdsız_Bankın_Kartı,Park Cinema,Əyləncə/Asudə Vaxt,11.39,1.71,Təsdiqləndi,
10058,46,Qadın,3052.0,88,Aşağı,3,9156.0,3217.52,Yoxdur,0.0,42250.7,56,0,3710756230657,2025-05-22 03:35:29.096451,156.22,Nağdsız_Bankın_Kartı,Zəfəran Aptek,Aptek,23.83,3.57,Təsdiqləndi,
10049,50,Kişi,1301.0,197,Orta,1,2602.0,0.0,Yoxdur,0.0,1956.12,22,0,4792808035939,2025-05-17 00:00:29.158059,74.51,Nağdsız_Bankın_Kartı,Bravo,Supermarket,11.37,1.71,Təsdiqləndi,
10089,45,Kişi,1775.0,6,Orta,2,3550.0,968.63,Yoxdur,0.0,3481.33,32,0,9316849716724,2025-04-23 10:42:48.078226,26.7,Nağdsız_Bankın_Kartı,Bazarstore,Supermarket,4.07,0.61,Təsdiqləndi,
10096,31,Qadın,2190.0,5,Aşağı,1,3285.0,1156.37,Aktiv,519.87,5827.61,69,0,4419407960088,2025-05-09 07:55:22.497171,111.64 AZN,Nağdsız_Başqa_Kart,Nike Store,Geyim/Ayaqqabı,17.03,2.55,Təsdiqləndi,
10067,36,Kişi,1934.0,153,Orta,2,3868.0,2930.82,Aktiv,725.6,4468.34,32,0,8120310924222,2025-05-01 00:30:58.004304,21.93,Nağdsız_Bankın_Kartı,Bakcell Ödəniş,Kommunal/Telekommunikasiya,3.35,0.5,Təsdiqləndi,
10052,46,Kişi,2511.0,129,Aşağı,3,7533.0,2393.24,Yoxdur,0.0,18233.19,45,0,4909324556970,2025-04-18 02:03:36.942365,284.17,Nağdsız_Bankın_Kartı,BakuBus Kart Artırılması,Nəqliyyat,43.35,6.5,Təsdiqləndi,
10087,34,Qadın,1714.0,158,Orta,1,3428.0,1888.96,Yoxdur,0.0,1849.22,22,0,8190765562174,2025-06-23 08:23:33.859920,25.84,Nağdsız_Bankın_Kartı,Araz,Supermarket,3.94,0.59,Təsdiqləndi,
10082,36,Qadın,1742.0,161,Orta,1,3484.0,1607.44,Aktiv,741.73,2264.03,24,0,9848429977180,2025-07-02 11:25:08.991266,5.0,Nağdsız_Bankın_Kartı,Neptun,Supermarket,0.76,0.11,Təsdiqləndi,
10016,44,Kişi,3306.0,210,Aşağı,3,9918.0,6315.53,Yoxdur,0.0,28642.4,42,0,2827047272121,2025-04-13 18:46:05.399933,77.55,Nağdsız_Bankın_Kartı,Baku Electronics,Elektronika/Məişət,11.83,1.77,Təsdiqləndi,
10054,29,Qadın,2417.0,64,Aşağı,4,3625.5,0.0,,751.61,4938.75,66,1,8237292935505,2025-05-22 16:26:45.253839,7.88,Nağdsız_Bankın_Kartı,Mado,Restoran/Kafe,1.2,0.18,İmtina edildi,Çek tapılmadı
10027,39,Qadın,2230.0,33,Aşağı,1,6690.0,1158.01,Yoxdur,0.0,17711.73,48,0,7193953751196,2025-06-06 05:32:30.100699,190.47,Nağdsız_Bankın_Kartı,Mado,Restoran/Kafe,29.05,4.36,Təsdiqləndi,
10026,40,Kişi,3334.0,109,Aşağı,1,10002.0,1472.5,Yoxdur,0.0,23166.74,33,0,8424783004160,2025-05-11 18:31:56.259730,160.28,Nağdsız_Bankın_Kartı,KFC,Restoran/Kafe,24.45,3.67,Təsdiqləndi,
10022,44,Qadın,2792.0,3,Aşağı,3,8376.0,5787.5,Yoxdur,0.0,25146.61,57,0,4002915959707,2025-07-13 02:40:43.564608,268.77,Nağdsız_Bankın_Kartı,Uber,Nəqliyyat,41.0,6.15,Təsdiqləndi,
10097,48,Qadın,1389.0,92,Orta,4,2778.0,2002.55,Aktiv,405.96,3692.75,32,1,9115011330165,2025-06-13 05:08:38.299739,38.63,Nağd,Araz,Supermarket,5.89,0.59,Təsdiqləndi,
10012,35,Kişi,2741.0,118,Aşağı,1,8223.0,2453.33,Yoxdur,0.0,37133.19,50,0,5170613501256,2025-07-19 17:30:56.683785,96.09,Nağd,28 Cinema,Əyləncə/Asudə Vaxt,14.66,1.47,Təsdiqləndi,
10037,38,Kişi,1171.0,164,,2,2342.0,917.83,Aktiv,466.71,2433.63,37,0,2820965738557,2025-07-28 02:41:09.465468,27.76,Nağdsız_Bankın_Kartı,Socar,YDM,4.23,0.63,Təsdiqləndi,
10052,46,Kişi,2511.0,129,Aşağı,3,7533.0,2393.24,Yoxdur,0.0,18233.19,45,0,8123416571966,2025-07-06 15:57:01.336891,34.83,Nağdsız_Bankın_Kartı,Vapiano,Restoran/Kafe,5.31,0.8,Təsdiqləndi,
10011,54,Kişi,3182.0,300,,4,9546.0,2277.84,Yoxdur,0.0,35253.94,52,0,4772547245518,2025-09-04 03:28:46.725867,272.19,Nağdsız_Bankın_Kartı,Socar,YDM,41.52,6.23,Təsdiqləndi,
10047,79,Qadın,324.0,300,,3,0.0,0.0,Yoxdur,0.0,2612.47,17,0,1573662608075,2025-09-16 14:55:00.303767,62.22,Nağdsız_Bankın_Kartı,Bravo,Supermarket,9.49,1.42,Təsdiqləndi,
10022,44,Qadın,2792.0,3,Aşağı,3,8376.0,5787.5,Yoxdur,0.0,25146.61,57,0,9156537069824,2025-09-02 04:38:08.817970,179.02,Nağdsız_Bankın_Kartı,Bazarstore,Supermarket,27.31,4.1,Təsdiqləndi,
10004,49,Qadın,945.0,11,Orta,2,1890.0,257.7,Aktiv,270.56,2586.67,47,0,7279392085595,2025-07-03 23:01:12.036293,6.9,Nağdsız_Başqa_Kart,Optimal,Elektronika/Məişət,1.05,0.16,Təsdiqləndi,
10098,26,Qadın,2361.0,75,Aşağı,2,3541.5,1597.35,Yoxdur,0.0,2875.84,59,1,8615534583437,2025-08-13 21:42:40.400221,10.43,Nağd,Bazarstore,Supermarket,1.59,0.16,Təsdiqləndi,
10026,40,Kişi,,109,Aşağı,1,10002.0,1472.5,Yoxdur,0.0,23166.74,33,0,3240090651375,2025-05-06 15:44:27.152481,97.0,Nağdsız_Bankın_Kartı,,Restoran/Kafe,14.8,2.22,Təsdiqləndi,
10001,38,Qadın,1573.0,63,Orta,4,3146.0,1812.85,Yoxdur,0.0,3997.55,49,0,8333987167704,2025-04-14 02:48:55.344994,69.12,Nağd,Neptun,Supermarket,10.54,1.05,Təsdiqləndi,
10048,34,Qadın,1393.0,60,Orta,3,2786.0,1686.58,Aktiv,523.41,2900.45,33,0,4862028334731,2025-07-19 00:46:52.580433,7.16,Nağd,Favorit,Supermarket,1.09,0.11,Təsdiqləndi,
10093,33,Qadın,1560.0,82,Aşağı,2,2340.0,852.84,Yoxdur,0.0,7227.29,47,0,3732416686749,2025-05-13 07:09:28.417023,19.65,Nağdsız_Bankın_Kartı,Vapiano,Restoran/Kafe,3.0,0.45,Təsdiqləndi,
10069,63,Kişi,519.0,300,Aşağı,2,0.0,0.0,Yoxdur,0.0,4835.64,12,0,0755631442284,2025-07-28 19:28:13.410691,8.16,Nağdsız_Bankın_Kartı,Araz,Supermarket,1.24,0.19,Təsdiqləndi,
10010,24,Qadın,1989.0,6,Aşağı,4,2983.5,0.0,Aktiv,851.08,7220.65,51,0,4447715852927,2025-08-10 20:33:35.828090,57.79,Nağdsız_Bankın_Kartı,Bravo,Supermarket,8.82,1.32,Təsdiqləndi,
10026,40,Kişi,3334.0,109,Aşağı,1,10002.0,1472.5,Yoxdur,0.0,23166.74,33,0,1973725068085,2025-07-09 20:31:46.294713,337.74,Nağdsız_Bankın_Kartı,KFC,Restoran/Kafe,51.52,7.73,Təsdiqləndi,
10077,33,Kişi,2453.0,158,,2,3679.5,2916.39,Yoxdur,0.0,7735.43,66,0,7701324750723,2025-06-17 21:15:36.979341,20.42,Nağdsız_Bankın_Kartı,Park Cinema,Əyləncə/Asudə Vaxt,3.11,0.47,Gözləmədə,
10031,42,Kişi,1940.0,51,Orta,2,3880.0,0.0,Yoxdur,0.0,5779.89,37,0,6790235759082,2025-09-25 07:38:55.082613,31.23,Nağdsız_Bankın_Kartı,Araz,Supermarket,4.76,0.71,Təsdiqləndi,
10039,68,Kişi,,278,Aşağı,2,0.0,0.0,Yoxdur,0.0,2765.07,13,0,5642027682598,2025-07-01 16:08:33.721874,6.47,Nağdsız_Başqa_Kart,Avis Aptek,Aptek,0.99,0.15,Təsdiqləndi,
10013,38,Kişi,,188,Aşağı,1,9054.0,0.0,Yoxdur,0.0,18187.02,59,0,2933046197533,2025-05-01 17:52:14.204011,206.34,Nağd,Vapiano,Restoran/Kafe,31.48,3.15,Təsdiqləndi,
10052,46,Kişi,2511.0,129,Aşağı,3,7533.0,2393.24,Yoxdur,0.0,18233.19,45,0,1784073014887,2025-05-13 08:47:22.050303,95.15,Nağdsız_Bankın_Kartı,Bir-İki Dönər,Restoran/Kafe,14.51,2.18,Təsdiqləndi,
10058,46,Qadın,3052.0,88,Aşağı,3,9156.0,3217.52,Yoxdur,0.0,42250.7,56,0,4108403094464,2025-08-02 12:52:12.279877,127.98,Nağdsız_Bankın_Kartı,Azpetrol,YDM,19.52,2.93,Təsdiqləndi,
10016,44,Kişi,3306.0,210,Aşağı,3,9918.0,6315.53,Yoxdur,0.0,28642.4,42,0,1789832255727,2025-05-25 13:03:18.997381,39.28,Nağdsız_Bankın_Kartı,Irshad,Elektronika/Məişət,5.99,0.9,Təsdiqləndi,
10035,32,Kişi,2421.0,22,Aşağı,2,3631.5,0.0,Aktiv,702.8,10202.17,51,0,0657045567754,2025-04-25 13:34:05.432986,82.76,Nağdsız_Bankın_Kartı,LC Waikiki,Geyim/Ayaqqabı,12.62,1.89,Təsdiqləndi,
10016,44,Kişi,3306.0,210,Aşağı,3,9918.0,6315.53,Yoxdur,0.0,28642.4,42,0,9620906629514,2025-09-15 22:20:11.675062,56.19,Nağdsız_Bankın_Kartı,ZARA,Geyim/Ayaqqabı,8.57,1.29,Təsdiqləndi,
10058,46,Qadın,3052.0,88,Aşağı,3,9156.0,3217.52,Yoxdur,0.0,42250.7,56,0,8941011566625,2025-06-07 20:04:19.827403,32.71,Nağdsız_Bankın_Kartı,KFC,Restoran/Kafe,4.99,0.75,Təsdiqləndi,
10077,33,Kişi,2453.0,158,Aşağı,2,3679.5,2916.39,Yoxdur,0.0,7735.43,66,0,3408833433599,2025-05-01 03:02:52.295724,37.11,Nağdsız_Bankın_Kartı,Bazarstore,Supermarket,5.66,0.85,Təsdiqləndi,
10086,36,Qadın,1560.0,130,Orta,4,3120.0,0.0,Aktiv,433.37,1624.26,38,0,1164902457208,2025-05-15 12:13:18.280995,21.2,Nağdsız_Başqa_Kart,Neptun,Supermarket,3.23,0.48,Təsdiqləndi,
10023,34,Kişi,1800.0,26,Aşağı,4,2700.0,404.67,Aktiv,593.32,6588.82,61,0,5061732896232,2025-04-25 11:46:41.053649,99.75,Nağd,Bravo,Supermarket,15.22,1.52,Təsdiqləndi,
10079,77,Kişi,669.0,47,Aşağı,1,0.0,0.0,Yoxdur,0.0,6203.19,20,1,8245234674284,2025-04-13 22:31:45.034954,45.57,Nağd,Favorit,Supermarket,6.95,0.7,Təsdiqləndi,
10035,32,Kişi,2421.0,22,,2,3631.5,0.0,Aktiv,702.8,10202.17,51,0,7810341714998,2025-04-08 02:40:03.663809,50.06,Nağd,Coffeesta,Restoran/Kafe,7.64,0.76,Təsdiqləndi,
10058,46,Qadın,3052.0,88,Aşağı,3,9156.0,3217.52,Yoxdur,0.0,42250.7,56,0,8193047822184,2025-07-18 13:15:25.689499,57.83,Nağd,Neptun,Supermarket,8.82,0.88,Təsdiqləndi,
10016,44,Kişi,3306.0,210,Aşağı,3,9918.0,6315.53,Yoxdur,0.0,28642.4,42,0,3228823368647,2025-07-17 09:49:12.331776,158.24,Nağdsız_Bankın_Kartı,Lukoil,YDM,24.14,3.62,Təsdiqləndi,
10058,46,Qadın,3052.0,88,Aşağı,3,9156.0,3217.52,Yoxdur,0.0,42250.7,56,0,4711224678900,2025-08-31 04:42:33.925813,159.89,Nağd,KFC,Restoran/Kafe,24.39,2.44,Təsdiqləndi,
10000,36,Qadın,1000.0,48,Orta,4,2000.0,0.0,Yoxdur,0.0,2627.59,23,0,8017745304807,2025-06-11 02:10:45.867094,22.24,Nağdsız_Bankın_Kartı,Zəfəran Aptek,Aptek,3.39,0.51,Təsdiqləndi,
10096,31,Qadın,2190.0,5,Aşağı,1,3285.0,1156.37,Aktiv,519.87,5827.61,69,0,9360563875990,2025-05-21 04:05:56.820122,37.59,Nağdsız_Bankın_Kartı,Park Cinema,Əyləncə/Asudə Vaxt,5.73,0.86,Təsdiqləndi,
10076,34,Qadın,1808.0,153,Orta,3,3616.0,1846.58,Yoxdur,0.0,4492.88,44,0,9626916919066,2025-09-07 00:57:59.434766,29.1,Nağdsız_Bankın_Kartı,Bazarstore,Supermarket,4.44,0.67,Təsdiqləndi,
10058,46,Qadın,3052.0,88,Aşağı,3,9156.0,3217.52,Yoxdur,0.0,42250.7,56,0,1348603339468,2025-08-18 05:38:22.766532,93.16,Nağdsız_Bankın_Kartı,KFC,Restoran/Kafe,14.21,2.13,İmtina edildi,Müddət keçib
10077,33,Kişi,2453.0,158,Aşağı,2,3679.5,2916.39,Yoxdur,0.0,7735.43,66,0,7161083763950,2025-08-24 04:02:34.541809,91.55,Nağdsız_Bankın_Kartı,Coffeesta,Restoran/Kafe,13.97,2.1,Təsdiqləndi,
10014,23,Kişi,1440.0,58,Aşağı,3,2160.0,0.0,Aktiv,583.16,2242.2,57,0,8655858663828,2025-08-21 06:51:16.968721,18.3,Nağdsız_Bankın_Kartı,Bravo,Supermarket,2.79,0.42,Təsdiqləndi,
10096,31,Qadın,2190.0,5,Aşağı,1,3285.0,1156.37,Aktiv,519.87,5827.61,69,0,9457289475591,2025-04-27 21:48:35.602608,25.66,Nağd,KFC,Restoran/Kafe,3.91,0.39,Təsdiqləndi,
10093,33,Qadın,1560.0,82,Aşağı,2,2340.0,852.84,Yoxdur,0.0,7227.29,47,0,6538276383485,2025-06-27 00:44:59.899082,31.86,Nağdsız_Başqa_Kart,Neptun,Supermarket,4.86,0.73,Təsdiqləndi,
10074,29,Qadın,1956.0,34,Aşağı,1,2934.0,1518.85,Yoxdur,0.0,9748.54,58,0,0310288374222,2025-07-03 03:44:09.758440,32.8,Nağdsız_Bankın_Kartı,Vapiano,Restoran/Kafe,5.0,0.75,Təsdiqləndi,
10027,39,Qadın,2230.0,33,Aşağı,1,6690.0,1158.01,Yoxdur,0.0,17711.73,48,0,3384011605940,2025-06-15 15:23:06.751264,100.82,Nağdsız_Bankın_Kartı,Bazarstore,Supermarket,15.38,2.31,Təsdiqləndi,
10065,23,Kişi,,57,Aşağı,2,1831.5,1139.82,Aktiv,446.42,4691.97,64,0,9473743014660,2025-07-21 10:59:19.735676,146.03,Nağdsız_Bankın_Kartı,28 Cinema,Əyləncə/Asudə Vaxt,22.28,3.34,Təsdiqləndi,
10031,42,Kişi,1940.0,51,Orta,2,3880.0,0.0,Yoxdur,0.0,5779.89,37,0,9275152763711,2025-08-26 02:49:39.060402,41.71,Nağdsız_Bankın_Kartı,Bazarstore,Supermarket,6.36,0.95,Təsdiqləndi,
10004,49,Qadın,945.0,11,Orta,2,1890.0,257.7,Aktiv,270.56,2586.67,47,0,3863465340533,2025-06-29 13:53:14.013931,41.73,Nağd,Araz,Supermarket,6.37,0.64,Təsdiqləndi,
10011,54,Kişi,3182.0,300,Aşağı,4,9546.0,2277.84,Yoxdur,0.0,35253.94,52,0,9168263703946,2025-07-09 06:58:29.083586,111.26,Nağdsız_Bankın_Kartı,Favorit,Supermarket,16.97,2.55,Təsdiqləndi,
10076,34,Qadın,1808.0,153,,3,3616.0,1846.58,Yoxdur,0.0,4492.88,44,0,0896952491401,2025-06-11 01:02:04.876791,23.73,Nağdsız_Bankın_Kartı,Neptun,Supermarket,3.62,0.54,Təsdiqləndi,
10089,45,Kişi,1775.0,6,Orta,2,3550.0,968.63,Yoxdur,0.0,3481.33,32,0,2885404051615,2025-06-16 01:11:53.320803,27.57,Nağdsız_Bankın_Kartı,Lukoil,YDM,4.21,0.63,Təsdiqləndi,
10012,35,Kişi,2741.0,118,Aşağı,1,8223.0,2453.33,Yoxdur,0.0,37133.19,50,0,5977107325492,2025-09-24 02:48:01.420487,153.57,Nağdsız_Bankın_Kartı,LC Waikiki,Geyim/Ayaqqabı,23.43,3.51,Təsdiqləndi,
10007,72,Kişi,738.0,131,,4,0.0,0.0,Yoxdur,0.0,4171.43,8,0,0306765024852,2025-08-10 11:38:08.402509,10.05,Nağdsız_Başqa_Kart,Favorit,Supermarket,1.53,0.23,Təsdiqləndi,
10046,47,Qadın,2567.0,51,Aşağı,1,7701.0,4956.76,,0.0,35656.72,48,0,2407550202407,2025-09-22 19:58:58.246681,169.89,Nağdsız_Bankın_Kartı,Azpetrol,YDM,25.92,3.89,Təsdiqləndi,
10046,47,Qadın,2567.0,51,Aşağı,1,7701.0,4956.76,Yoxdur,0.0,35656.72,48,0,1439792862377,2025-05-10 02:32:05.558647,101.48,Nağdsız_Bankın_Kartı,Bir-İki Dönər,Restoran/Kafe,15.48,2.32,Təsdiqləndi,
10046,47,Qadın,2567.0,51,Aşağı,1,7701.0,4956.76,Yoxdur,0.0,35656.72,48,0,8561784072696,2025-09-23 16:19:59.514763,54.35,Nağdsız_Bankın_Kartı,Coffeesta,Restoran/Kafe,8.29,1.24,Təsdiqləndi,
10052,46,Kişi,2511.0,129,Aşağı,3,7533.0,2393.24,Yoxdur,0.0,18233.19,45,0,1099605581407,2025-05-27 05:28:33.816818,77.75,Nağdsız_Bankın_Kartı,Bravo,Supermarket,11.86,1.78,Təsdiqləndi,
10027,39,Qadın,2230.0,33,Aşağı,1,6690.0,1158.01,Yoxdur,0.0,17711.73,48,0,2095081418856,2025-08-10 20:32:10.704461,106.42,Nağdsız_Bankın_Kartı,Lukoil,YDM,16.23,2.43,Təsdiqləndi,
10096,31,Qadın,2190.0,5,Aşağı,1,3285.0,1156.37,Aktiv,519.87,5827.61,69,0,3934813034035,2025-09-19 23:00:07.253938,43.3,Nağdsız_Bankın_Kartı,Mado,Restoran/Kafe,6.61,0.99,Təsdiqləndi,
10080,65,Kişi,530.0,25,Aşağı,3,0.0,0.0,Yoxdur,0.0,5146.08,21,0,2377507455092,2025-04-21 05:56:33.422317,29.73,Nağd,Avis Aptek,Aptek,4.54,0.45,Təsdiqləndi,
10083,49,Kişi,1136.0,300,Orta,4,2272.0,568.66,Aktiv,421.24,3253.3,45,0,0462821499904,2025-07-10 02:51:33.893945,52.68,Nağdsız_Bankın_Kartı,Favorit,Supermarket,8.04,1.21,Təsdiqləndi,
10080,65,Kişi,530.0,25,Aşağı,3,0.0,0.0,Yoxdur,0.0,5146.08,21,0,6393233759340,2025-04-21 13:57:17.308041,40.43,Nağdsız_Bankın_Kartı,Bakcell Ödəniş,Kommunal/Telekommunikasiya,6.17,0.93,Təsdiqləndi,
10035,32,Kişi,2421.0,22,Aşağı,2,3631.5,0.0,Aktiv,702.8,10202.17,51,0,8374971422852,2025-07-26 13:57:43.065670,21.75,Nağd,Vapiano,Restoran/Kafe,3.32,0.33,Təsdiqləndi,
10026,40,Kişi,3334.0,109,Aşağı,1,10002.0,1472.5,Yoxdur,0.0,23166.74,33,0,8053985173568,2025-07-28 16:25:27.061531,75.49,Nağdsız_Bankın_Kartı,Bir-İki Dönər,Restoran/Kafe,11.52,1.73,Təsdiqləndi,
10012,35,Kişi,,118,Aşağı,1,8223.0,2453.33,Yoxdur,0.0,37133.19,50,0,8507497538217,2025-07-21 21:44:05.448085,67.35 AZN,Nağdsız_Bankın_Kartı,ZARA,Geyim/Ayaqqabı,10.27,1.54,Təsdiqləndi,
10074,29,Qadın,1956.0,34,Aşağı,1,2934.0,1518.85,Yoxdur,0.0,9748.54,58,0,6061253451971,2025-06-28 10:19:18.712897,13.96,Nağdsız_Bankın_Kartı,Mado,Restoran/Kafe,2.13,0.32,Təsdiqləndi,
10058,46,Qadın,,88,Aşağı,3,9156.0,3217.52,Yoxdur,0.0,42250.7,56,0,8743357216966,2025-09-19 13:21:18.128279,306.45,Nağdsız_Bankın_Kartı,Azpetrol,YDM,46.75,7.01,Təsdiqləndi,
10062,35,Qadın,1994.0,14,Orta,2,3988.0,0.0,Aktiv,688.17,5072.32,45,0,7802683877455,2025-07-15 11:01:32.374584,29.53,Nağdsız_Bankın_Kartı,Mango,Geyim/Ayaqqabı,4.5,0.67,Təsdiqləndi,
10058,46,Qadın,3052.0,88,,3,9156.0,3217.52,Yoxdur,0.0,42250.7,56,0,9554312542297,2025-08-20 10:30:43.043947,63.56,Nağdsız_Bankın_Kartı,Park Cinema,Əyləncə/Asudə Vaxt,9.7,1.45,Təsdiqləndi,
10052,46,Kişi,2511.0,129,Aşağı,3,7533.0,2393.24,Yoxdur,0.0,18233.19,45,0,7250162389477,2025-05-22 21:41:14.812863,30.08,Nağdsız_Başqa_Kart,Nike Store,Geyim/Ayaqqabı,4.59,0.69,Təsdiqləndi,
10015,76,Kişi,409.0,300,Aşağı,1,0.0,0.0,Yoxdur,0.0,1645.02,23,1,2308475225126,2025-04-08 03:54:33.803092,22.3,Nağdsız_Bankın_Kartı,Bir-İki Dönər,Restoran/Kafe,3.4,0.51,Təsdiqləndi,
10011,54,Kişi,3182.0,300,Aşağı,4,9546.0,2277.84,Yoxdur,0.0,35253.94,52,0,2679915076483,2025-08-01 21:04:29.383711,121.02,Nağdsız_Bankın_Kartı,Bazarstore,Supermarket,18.46,2.77,Təsdiqləndi,
10052,46,Kişi,2511.0,129,Aşağı,3,7533.0,2393.24,Yoxdur,0.0,18233.19,45,0,4815805796614,2025-05-16 05:08:19.908050,141.93,Nağdsız_Bankın_Kartı,Araz,Supermarket,21.65,3.25,Təsdiqləndi,
10016,44,Kişi,3306.0,210,Aşağı,3,9918.0,6315.53,Yoxdur,0.0,28642.4,42,0,7474537152320,2025-09-12 14:53:26.581649,292.04,Nağdsız_Bankın_Kartı,,Restoran/Kafe,44.55,6.68,Təsdiqləndi,
10058,46,Qadın,3052.0,88,Aşağı,3,9156.0,3217.52,Yoxdur,0.0,42250.7,56,0,1148564982130,2025-09-15 21:42:37.699650,111.37,Nağdsız_Bankın_Kartı,Coffeesta,Restoran/Kafe,16.99,2.55,Təsdiqləndi,
10020,39,Kişi,1982.0,170,Orta,1,3964.0,3528.28,Yoxdur,0.0,4064.14,20,0,6613457240126,2025-06-21 11:54:09.683022,13.55,Nağdsız_Bankın_Kartı,Azərsu,Kommunal/Telekommunikasiya,2.07,0.31,Təsdiqləndi,
10026,40,Kişi,3334.0,109,Aşağı,1,10002.0,1472.5,Yoxdur,0.0,23166.74,33,0,2633036578434,2025-06-25 12:16:45.213782,175.5,Nağdsız_Bankın_Kartı,Mado,Restoran/Kafe,26.77,4.02,Təsdiqləndi,
10019,48,Kişi,1702.0,259,Orta,4,3404.0,2686.59,,479.12,2206.67,34,0,0468996887650,2025-06-18 14:08:29.224577,6.05,Nağdsız_Bankın_Kartı,Neptun,Supermarket,0.92,0.14,Təsdiqləndi,
10011,54,Kişi,3182.0,300,Aşağı,4,9546.0,2277.84,Yoxdur,0.0,35253.94,52,0,6611994464091,2025-07-25 08:52:13.967030,212.28,Nağdsız_Bankın_Kartı,Coffeesta,Restoran/Kafe,32.38,4.86,Təsdiqləndi,
10037,38,Kişi,1171.0,164,Orta,2,2342.0,917.83,Aktiv,466.71,2433.63,37,0,4433454618133,2025-05-21 13:10:10.066075,38.78,Nağdsız_Bankın_Kartı,Hippokrat,Aptek,5.92,0.89,Təsdiqləndi,
10093,33,Qadın,1560.0,82,Aşağı,2,2340.0,852.84,Yoxdur,0.0,7227.29,47,0,9429929979184,2025-06-13 02:42:24.902276,140.5,Nağdsız_Bankın_Kartı,28 Cinema,Əyləncə/Asudə Vaxt,21.43,3.21,Təsdiqləndi,
10042,80,Kişi,422.0,123,Aşağı,1,0.0,0.0,Yoxdur,0.0,2746.98,25,1,0896346923664,2025-08-04 01:03:31.747253,47.14,Nağdsız_Bankın_Kartı,Zəfəran Aptek,Aptek,7.19,1.08,Gözləmədə,
10023,34,Kişi,1800.0,26,Aşağı,4,2700.0,404.67,Aktiv,593.32,6588.82,61,0,0000292889642,2025-06-13 23:09:43.859489,34.14,Nağdsız_Başqa_Kart,KFC,Restoran/Kafe,5.21,0.78,Təsdiqləndi,
10011,54,Kişi,3182.0,300,Aşağı,4,9546.0,2277.84,Yoxdur,0.0,35253.94,52,0,1057787944241,2025-05-11 05:11:20.676695,121.67,Nağdsız_Başqa_Kart,KFC,Restoran/Kafe,18.56,2.78,Təsdiqləndi,
10090,38,Kişi,1857.0,88,,4,3714.0,0.0,Aktiv,636.01,5545.23,50,0,5775977900624,2025-06-10 00:22:48.495968,25.86,Nağdsız_Bankın_Kartı,Bravo,Supermarket,3.94,0.59,Təsdiqləndi,
10090,38,Kişi,1857.0,88,Orta,4,3714.0,0.0,Aktiv,636.01,5545.23,50,0,0731289381427,2025-04-10 11:19:57.797451,12.54,Nağdsız_Bankın_Kartı,Araz,Supermarket,1.91,0.29,Təsdiqləndi,
10085,23,Kişi,2469.0,1,Aşağı,3,3703.5,0.0,,689.41,4438.17,74,0,3066065298246,2025-04-06 21:02:58.822351,37.61,Nağdsız_Bankın_Kartı,LC Waikiki,Geyim/Ayaqqabı,5.74,0.86,Təsdiqləndi,
10089,45,Kişi,1775.0,6,Orta,2,3550.0,968.63,Yoxdur,0.0,3481.33,32,0,6689339033915,2025-07-05 20:55:05.937021,39.9,Nağdsız_Başqa_Kart,KFC,Restoran/Kafe,6.09,0.91,Təsdiqləndi,
